166.750,-0.079
167.000,-0.093
167.250,-0.104
167.500,-0.112
167.750,-0.117
168.000,-0.120
168.250,-0.119
168.500,-0.115
168.750,-0.109
169.000,-0.101
169.250,-0.092
169.500,-0.082
169.750,-0.071
170.000,-0.061
170.250,-0.053
170.500,-0.046
170.750,-0.043
171.000,-0.042
171.250,-0.045
171.500,-0.051
171.750,-0.062
172.000,-0.076
172.250,-0.094
172.500,-0.114
172.750,-0.138
173.000,-0.163
173.250,-0.190
173.500,-0.216
173.750,-0.242
174.000,-0.266
174.250,-0.287
174.500,-0.305
174.750,-0.319
175.000,-0.327
175.250,-0.330
175.500,-0.327
175.750,-0.318
176.000,-0.303
176.250,-0.282
176.500,-0.256
176.750,-0.226
177.000,-0.192
177.250,-0.155
177.500,-0.116
177.750,-0.077
178.000,-0.039
178.250,-0.002
178.500,0.032
178.750,0.063
179.000,0.088
179.250,0.109
179.500,0.123
179.750,0.132
180.000,0.134
180.250,0.131
180.500,0.122
180.750,0.108
181.000,0.089
181.250,0.068
181.500,0.044
181.750,0.018
182.000,-0.007
182.250,-0.031
182.500,-0.054
182.750,-0.073
183.000,-0.089
183.250,-0.100
183.500,-0.106
183.750,-0.107
184.000,-0.102
184.250,-0.093
184.500,-0.079
184.750,-0.060
185.000,-0.038
185.250,-0.013
185.500,0.013
185.750,0.040
186.000,0.066
186.250,0.091
186.500,0.114
186.750,0.133
187.000,0.148
187.250,0.158
187.500,0.163
187.750,0.162
188.000,0.156
188.250,0.145
188.500,0.128
188.750,0.107
189.000,0.082
189.250,0.054
189.500,0.023
189.750,-0.008
190.000,-0.040
190.250,-0.072
190.500,-0.102
190.750,-0.129
191.000,-0.154
191.250,-0.174
191.500,-0.191
191.750,-0.204
192.000,-0.212
192.250,-0.216
192.500,-0.216
192.750,-0.212
193.000,-0.205
193.250,-0.195
193.500,-0.183
193.750,-0.170
194.000,-0.156
194.250,-0.141
194.500,-0.127
194.750,-0.113
195.000,-0.101
195.250,-0.089
195.500,-0.079
195.750,-0.071
196.000,-0.064
196.250,-0.057
196.500,-0.052
196.750,-0.047
197.000,-0.041
197.250,-0.035
197.500,-0.028
197.750,-0.019
198.000,-0.008
198.250,0.005
198.500,0.020
198.750,0.039
199.000,0.059
199.250,0.082
199.500,0.108
199.750,0.135
200.000,0.163
200.250,0.192
200.500,0.221
200.750,0.249
201.000,0.276
201.250,0.300
201.500,0.322
201.750,0.341
202.000,0.356
202.250,0.366
202.500,0.372
202.750,0.374
203.000,0.371
203.250,0.363
203.500,0.351
203.750,0.336
204.000,0.317
204.250,0.295
204.500,0.272
204.750,0.247
205.000,0.221
205.250,0.196
205.500,0.171
205.750,0.147
206.000,0.126
206.250,0.106
206.500,0.089
206.750,0.074
207.000,0.062
207.250,0.053
207.500,0.046
207.750,0.041
208.000,0.038
208.250,0.036
208.500,0.035
208.750,0.035
209.000,0.034
209.250,0.033
209.500,0.032
209.750,0.029
210.000,0.024
210.250,0.018
210.500,0.011
210.750,0.002
211.000,-0.009
211.250,-0.020
211.500,-0.033
211.750,-0.046
212.000,-0.060
212.250,-0.073
212.500,-0.086
212.750,-0.097
213.000,-0.108
213.250,-0.116
213.500,-0.123
213.750,-0.127
214.000,-0.129
214.250,-0.129
214.500,-0.126
214.750,-0.121
215.000,-0.113
215.250,-0.104
215.500,-0.093
215.750,-0.081
216.000,-0.068
216.250,-0.053
216.500,-0.039
216.750,-0.024
217.000,-0.010
217.250,0.005
217.500,0.018
217.750,0.031
218.000,0.043
218.250,0.054
218.500,0.064
218.750,0.073
219.000,0.082
219.250,0.089
219.500,0.095
219.750,0.101
220.000,0.106
220.250,0.109
220.500,0.112
220.750,0.114
221.000,0.115
221.250,0.115
221.500,0.113
221.750,0.110
222.000,0.106
222.250,0.100
222.500,0.092
222.750,0.082
223.000,0.071
223.250,0.057
223.500,0.042
223.750,0.026
224.000,0.008
224.250,-0.011
224.500,-0.030
224.750,-0.050
225.000,-0.069
225.250,-0.087
225.500,-0.104
225.750,-0.119
226.000,-0.131
226.250,-0.141
226.500,-0.147
226.750,-0.149
227.000,-0.148
227.250,-0.143
227.500,-0.133
227.750,-0.120
228.000,-0.103
228.250,-0.084
228.500,-0.061
228.750,-0.036
229.000,-0.010
229.250,0.016
229.500,0.042
229.750,0.068
230.000,0.091
230.250,0.112
230.500,0.130
230.750,0.143
231.000,0.153
231.250,0.158
231.500,0.159
231.750,0.155
232.000,0.146
232.250,0.134
232.500,0.118
232.750,0.099
233.000,0.077
233.250,0.054
233.500,0.030
233.750,0.007
234.000,-0.016
234.250,-0.036
234.500,-0.054
234.750,-0.069
235.000,-0.080
235.250,-0.087
235.500,-0.090
235.750,-0.089
236.000,-0.083
236.250,-0.073
236.500,-0.060
236.750,-0.044
237.000,-0.026
237.250,-0.006
237.500,0.014
237.750,0.033
238.000,0.052
238.250,0.069
238.500,0.083
238.750,0.093
239.000,0.100
239.250,0.102
239.500,0.100
239.750,0.094
240.000,0.083
240.250,0.068
240.500,0.049
240.750,0.027
241.000,0.002
241.250,-0.025
241.500,-0.053
241.750,-0.082
242.000,-0.110
242.250,-0.136
242.500,-0.161
242.750,-0.183
243.000,-0.202
243.250,-0.218
243.500,-0.229
243.750,-0.237
244.000,-0.240
244.250,-0.240
244.500,-0.235
244.750,-0.228
245.000,-0.217
245.250,-0.204
245.500,-0.189
245.750,-0.172
246.000,-0.155
246.250,-0.138
246.500,-0.121
246.750,-0.104
247.000,-0.089
247.250,-0.076
247.500,-0.065
247.750,-0.055
248.000,-0.048
248.250,-0.043
248.500,-0.041
248.750,-0.040
249.000,-0.041
249.250,-0.043
249.500,-0.048
249.750,-0.053
250.000,-0.058
250.250,-0.065
250.500,-0.072
250.750,-0.078
251.000,-0.085
251.250,-0.092
251.500,-0.098
251.750,-0.103
252.000,-0.108
252.250,-0.113
252.500,-0.117
252.750,-0.121
253.000,-0.124
253.250,-0.127
253.500,-0.129
253.750,-0.131
254.000,-0.133
254.250,-0.133
254.500,-0.133
254.750,-0.133
255.000,-0.131
255.250,-0.128
255.500,-0.124
255.750,-0.118
256.000,-0.111
256.250,-0.102
256.500,-0.092
256.750,-0.079
257.000,-0.065
257.250,-0.049
257.500,-0.031
257.750,-0.012
258.000,0.008
258.250,0.028
258.500,0.050
258.750,0.071
259.000,0.092
259.250,0.111
259.500,0.130
259.750,0.146
260.000,0.160
260.250,0.172
260.500,0.180
260.750,0.185
261.000,0.187
261.250,0.186
261.500,0.180
261.750,0.172
262.000,0.160
262.250,0.146
262.500,0.129
262.750,0.111
263.000,0.091
263.250,0.070
263.500,0.048
263.750,0.027
264.000,0.006
264.250,-0.013
264.500,-0.030
264.750,-0.046
265.000,-0.060
265.250,-0.071
265.500,-0.080
265.750,-0.086
266.000,-0.090
266.250,-0.092
266.500,-0.092
266.750,-0.091
267.000,-0.088
267.250,-0.085
267.500,-0.083
267.750,-0.080
268.000,-0.079
268.250,-0.078
268.500,-0.079
268.750,-0.083
269.000,-0.088
269.250,-0.095
269.500,-0.104
269.750,-0.115
270.000,-0.128
270.250,-0.142
270.500,-0.158
270.750,-0.173
271.000,-0.189
271.250,-0.205
271.500,-0.219
271.750,-0.232
272.000,-0.242
272.250,-0.250
272.500,-0.254
272.750,-0.255
273.000,-0.252
273.250,-0.245
273.500,-0.235
273.750,-0.220
274.000,-0.201
274.250,-0.179
274.500,-0.154
274.750,-0.127
275.000,-0.097
275.250,-0.066
275.500,-0.034
275.750,-0.002
276.000,0.029
276.250,0.059
276.500,0.087
276.750,0.112
277.000,0.133
277.250,0.151
277.500,0.165
277.750,0.174
278.000,0.178
278.250,0.178
278.500,0.173
278.750,0.164
279.000,0.150
279.250,0.132
279.500,0.111
279.750,0.088
280.000,0.061
280.250,0.034
280.500,0.005
280.750,-0.024
281.000,-0.053
281.250,-0.081
281.500,-0.107
281.750,-0.131
282.000,-0.152
282.250,-0.170
282.500,-0.186
282.750,-0.197
283.000,-0.205
283.250,-0.209
283.500,-0.210
283.750,-0.207
284.000,-0.201
284.250,-0.192
284.500,-0.181
284.750,-0.168
285.000,-0.152
285.250,-0.136
285.500,-0.119
285.750,-0.101
286.000,-0.084
286.250,-0.067
286.500,-0.051
286.750,-0.036
287.000,-0.022
287.250,-0.010
287.500,0.001
287.750,0.010
288.000,0.018
288.250,0.025
288.500,0.030
288.750,0.034
289.000,0.038
289.250,0.041
289.500,0.044
289.750,0.047
290.000,0.051
290.250,0.055
290.500,0.059
290.750,0.064
291.000,0.070
291.250,0.077
291.500,0.085
291.750,0.092
292.000,0.101
292.250,0.109
292.500,0.117
292.750,0.124
293.000,0.130
293.250,0.135
293.500,0.138
293.750,0.139
294.000,0.137
294.250,0.134
294.500,0.127
294.750,0.118
295.000,0.106
295.250,0.091
295.500,0.074
295.750,0.055
296.000,0.034
296.250,0.012
296.500,-0.011
296.750,-0.034
297.000,-0.057
297.250,-0.079
297.500,-0.099
297.750,-0.118
298.000,-0.134
298.250,-0.147
298.500,-0.157
298.750,-0.164
299.000,-0.167
299.250,-0.167
299.500,-0.163
299.750,-0.156
300.000,-0.146
300.250,-0.133
300.500,-0.118
300.750,-0.102
301.000,-0.085
301.250,-0.067
301.500,-0.050
301.750,-0.033
302.000,-0.017
302.250,-0.003
302.500,0.009
302.750,0.019
303.000,0.027
303.250,0.033
303.500,0.037
303.750,0.039
304.000,0.040
304.250,0.040
304.500,0.039
304.750,0.038
305.000,0.038
305.250,0.039
305.500,0.042
305.750,0.047
306.000,0.054
306.250,0.065
306.500,0.079
306.750,0.096
307.000,0.116
307.250,0.138
307.500,0.164
307.750,0.191
308.000,0.220
308.250,0.250
308.500,0.279
308.750,0.308
309.000,0.334
309.250,0.358
309.500,0.379
309.750,0.395
310.000,0.407
310.250,0.413
310.500,0.413
310.750,0.407
311.000,0.395
311.250,0.377
311.500,0.354
311.750,0.325
312.000,0.292
312.250,0.254
312.500,0.214
312.750,0.172
313.000,0.128
313.250,0.085
313.500,0.042
313.750,0.002
314.000,-0.035
314.250,-0.069
314.500,-0.098
314.750,-0.122
315.000,-0.141
315.250,-0.154
315.500,-0.162
315.750,-0.164
316.000,-0.162
316.250,-0.155
316.500,-0.143
316.750,-0.129
317.000,-0.112
317.250,-0.093
317.500,-0.074
317.750,-0.055
318.000,-0.037
318.250,-0.020
318.500,-0.007
318.750,0.004
319.000,0.012
319.250,0.015
319.500,0.015
319.750,0.010
320.000,0.002
320.250,-0.010
320.500,-0.025
320.750,-0.043
321.000,-0.063
321.250,-0.084
321.500,-0.106
321.750,-0.128
322.000,-0.150
322.250,-0.170
322.500,-0.188
322.750,-0.203
323.000,-0.216
323.250,-0.225
323.500,-0.230
323.750,-0.232
324.000,-0.230
324.250,-0.224
324.500,-0.214
324.750,-0.201
325.000,-0.185
325.250,-0.166
325.500,-0.146
325.750,-0.124
326.000,-0.101
326.250,-0.078
326.500,-0.055
326.750,-0.033
327.000,-0.012
327.250,0.007
327.500,0.024
327.750,0.038
328.000,0.049
328.250,0.057
328.500,0.062
328.750,0.064
329.000,0.063
329.250,0.059
329.500,0.052
329.750,0.042
330.000,0.030
330.250,0.016
330.500,0.000
330.750,-0.016
331.000,-0.034
331.250,-0.052
331.500,-0.069
331.750,-0.086
332.000,-0.102
332.250,-0.117
332.500,-0.130
332.750,-0.140
333.000,-0.149
333.250,-0.155
333.500,-0.158
333.750,-0.159
334.000,-0.157
334.250,-0.153
334.500,-0.146
334.750,-0.136
335.000,-0.125
335.250,-0.113
335.500,-0.099
335.750,-0.085
336.000,-0.070
336.250,-0.055
336.500,-0.041
336.750,-0.028
337.000,-0.017
337.250,-0.007
337.500,-0.000
337.750,0.005
338.000,0.007
338.250,0.007
338.500,0.004
338.750,-0.002
339.000,-0.009
339.250,-0.019
339.500,-0.031
339.750,-0.043
340.000,-0.056
340.250,-0.070
340.500,-0.082
340.750,-0.094
341.000,-0.104
341.250,-0.113
341.500,-0.118
341.750,-0.121
342.000,-0.120
342.250,-0.116
342.500,-0.109
342.750,-0.098
343.000,-0.083
343.250,-0.066
343.500,-0.046
343.750,-0.025
344.000,-0.001
344.250,0.023
344.500,0.047
344.750,0.071
345.000,0.093
345.250,0.114
345.500,0.132
345.750,0.147
346.000,0.158
346.250,0.166
346.500,0.169
346.750,0.169
347.000,0.165
347.250,0.156
347.500,0.145
347.750,0.130
348.000,0.112
348.250,0.093
348.500,0.072
348.750,0.051
349.000,0.030
349.250,0.009
349.500,-0.011
349.750,-0.029
350.000,-0.045
350.250,-0.058
350.500,-0.070
350.750,-0.078
351.000,-0.085
351.250,-0.089
351.500,-0.092
351.750,-0.092
352.000,-0.092
352.250,-0.092
352.500,-0.091
352.750,-0.092
353.000,-0.093
353.250,-0.096
353.500,-0.100
353.750,-0.107
354.000,-0.117
354.250,-0.128
354.500,-0.142
354.750,-0.158
355.000,-0.176
355.250,-0.195
355.500,-0.215
355.750,-0.234
356.000,-0.253
356.250,-0.271
356.500,-0.286
356.750,-0.299
357.000,-0.309
357.250,-0.314
357.500,-0.316
357.750,-0.313
358.000,-0.305
358.250,-0.293
358.500,-0.276
358.750,-0.255
359.000,-0.231
359.250,-0.203
359.500,-0.174
359.750,-0.142
360.000,-0.110
360.250,-0.078
360.500,-0.047
360.750,-0.017
361.000,0.011
361.250,0.036
361.500,0.057
361.750,0.075
362.000,0.089
362.250,0.099
362.500,0.106
362.750,0.109
363.000,0.109
363.250,0.106
363.500,0.102
363.750,0.095
364.000,0.088
364.250,0.081
364.500,0.073
364.750,0.067
365.000,0.062
365.250,0.058
365.500,0.056
365.750,0.056
366.000,0.058
366.250,0.062
366.500,0.066
366.750,0.072
367.000,0.079
367.250,0.085
367.500,0.091
367.750,0.096
368.000,0.099
368.250,0.100
368.500,0.099
368.750,0.095
369.000,0.087
369.250,0.077
369.500,0.064
369.750,0.048
370.000,0.030
370.250,0.009
370.500,-0.012
370.750,-0.035
371.000,-0.058
371.250,-0.080
371.500,-0.101
371.750,-0.121
372.000,-0.138
372.250,-0.151
372.500,-0.162
372.750,-0.169
373.000,-0.173
373.250,-0.173
373.500,-0.169
373.750,-0.163
374.000,-0.154
374.250,-0.143
374.500,-0.131
374.750,-0.118
375.000,-0.106
375.250,-0.094
375.500,-0.084
375.750,-0.076
376.000,-0.071
376.250,-0.069
376.500,-0.070
376.750,-0.074
377.000,-0.081
377.250,-0.091
377.500,-0.104
377.750,-0.119
378.000,-0.134
378.250,-0.150
378.500,-0.166
378.750,-0.179
379.000,-0.191
379.250,-0.199
379.500,-0.204
379.750,-0.203
380.000,-0.198
380.250,-0.187
380.500,-0.171
380.750,-0.149
381.000,-0.122
381.250,-0.090
381.500,-0.054
381.750,-0.015
382.000,0.027
382.250,0.071
382.500,0.114
382.750,0.157
383.000,0.198
383.250,0.236
383.500,0.271
383.750,0.300
384.000,0.325
384.250,0.343
384.500,0.356
384.750,0.362
385.000,0.362
385.250,0.356
385.500,0.346
385.750,0.330
386.000,0.311
386.250,0.289
386.500,0.265
386.750,0.241
387.000,0.216
387.250,0.192
387.500,0.170
387.750,0.151
388.000,0.135
388.250,0.122
388.500,0.113
388.750,0.107
389.000,0.106
389.250,0.107
389.500,0.111
389.750,0.118
390.000,0.126
390.250,0.135
390.500,0.144
390.750,0.151
391.000,0.158
391.250,0.161
391.500,0.162
391.750,0.160
392.000,0.153
392.250,0.142
392.500,0.128
392.750,0.109
393.000,0.087
393.250,0.062
393.500,0.035
393.750,0.005
394.000,-0.025
394.250,-0.055
394.500,-0.085
394.750,-0.113
395.000,-0.138
395.250,-0.161
395.500,-0.179
395.750,-0.194
396.000,-0.203
396.250,-0.208
396.500,-0.207
396.750,-0.202
397.000,-0.192
397.250,-0.178
397.500,-0.160
397.750,-0.139
398.000,-0.116
398.250,-0.091
398.500,-0.065
398.750,-0.038
399.000,-0.012
399.250,0.013
399.500,0.036
399.750,0.057
400.000,0.076
400.250,0.092
400.500,0.105
400.750,0.115
401.000,0.122
401.250,0.127
401.500,0.129
401.750,0.129
402.000,0.128
402.250,0.125
402.500,0.121
402.750,0.117
403.000,0.113
403.250,0.109
403.500,0.105
403.750,0.101
404.000,0.098
404.250,0.096
404.500,0.093
404.750,0.092
405.000,0.090
405.250,0.088
405.500,0.086
405.750,0.083
406.000,0.078
406.250,0.073
406.500,0.066
406.750,0.057
407.000,0.047
407.250,0.034
407.500,0.020
407.750,0.004
408.000,-0.014
408.250,-0.033
408.500,-0.053
408.750,-0.073
409.000,-0.094
409.250,-0.115
409.500,-0.135
409.750,-0.154
410.000,-0.171
410.250,-0.186
410.500,-0.199
410.750,-0.209
411.000,-0.216
